data,titulo,imagem,link
2024-10-16 13:44:35,"Confirmado pelo plenário por unanimidade, Câmara de Pindamonhangaba concede Medalha de Mérito ‘Athayde Marcondes’ à psicopedagoga da cidade ",https://www.pindamonhangaba.sp.leg.br/news/2024/10/2024101613475517290972750c4d40.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1561#pesquisa
2024-10-10 13:45:08,"Câmara de Pindamonhangaba ressalta importância do comércio, reconhece mérito e entrega diplomas aos profissionais da área",https://www.pindamonhangaba.sp.leg.br/news/2024/10/2024101013475417285788748e82f0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1557#pesquisa
2024-10-09 13:50:42,"Histórias de lutas, superação e esperança marcaram a Sessão Solene em comemoração ao ‘Outubro Rosa’ na Câmara de Pindamonhangaba",https://www.pindamonhangaba.sp.leg.br/news/2024/10/2024100913523817284927580d79d0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1556#pesquisa
2024-10-09 13:38:44,Vereadores aprovam Projeto de Lei de Créditos Adicionais para readequações de emendas impositivas de 2023 ,https://www.pindamonhangaba.sp.leg.br/news/2024/10/202410091340471728492047953000.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1555#pesquisa
2024-10-02 08:18:58,Audiências Públicas apontam ações da Saúde e revelam números e dados das Finanças de Pindamonhangaba,https://www.pindamonhangaba.sp.leg.br/news/2024/10/202410020822411727868161d682e0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1547#pesquisa
2024-10-01 10:11:23,Rotatória localizada no bairro Mombaça recebe nova denominação após aprovação de Projeto de Lei na Câmara de Pindamonhangaba,https://www.pindamonhangaba.sp.leg.br/news/2024/10/20241001101350172778843062c8f0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1546#pesquisa
2024-10-01 09:47:53,Justiça concede liminar e Câmara de Pindamonhangaba suspende a 2º sessão extraordinária de 2024,https://www.pindamonhangaba.sp.leg.br/news/2024/10/202410010953191727787199a7d560.jpg,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1545#pesquisa
2024-09-25 15:20:43,Sessão Solene na Câmara de Vereadores de Pindamonhangaba celebra a ‘22ª Semana Evangélica’,https://www.pindamonhangaba.sp.leg.br/news/2024/09/202409251524161727288656fcdbb0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1541#pesquisa
2024-09-24 16:11:40,Vereadores de Pindamonhangaba aprovam projetos para instituição da Semana de Prevenção ao Diabetes e concessão de título de Cidadão Pindamonhangabense,https://www.pindamonhangaba.sp.leg.br/news/2024/09/202409241613211727205201730e70.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1540#pesquisa
2024-09-20 13:37:39,"Câmara de Pindamonhangaba estimula e apoia educadores e projetos, e realiza sessão solene da 14ª Semana da Mobilização Social pela Educação",https://www.pindamonhangaba.sp.leg.br/news/2024/10/202410241339311729787971f3e600.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1565#pesquisa
